gvkey,firm_name,industry,hq_lat,hq_lon,firm_age,initial_size,adopt_digital,digital_year,year,treated,rel_year,log_revenue,revenue,emp,xrd,xsga,ppent,revenue_growth,has_digital_mention
95,Company_095,Finance,39.3492780470585,-74.63723553207588,13,2.9471148266872143,0,,2016,0,,5.819761184427618,336.89158906468487,19.205983010426678,18.011341953580548,68.34254711643109,104.11048439509892,-0.18364157798867708,0
95,Company_095,Finance,39.3492780470585,-74.63723553207588,13,2.9471148266872143,0,,2017,0,,5.647070154151285,283.45975464068067,26.703526087453106,14.140146513529261,55.156313029513875,81.47437614681058,-0.17269103027633292,0
95,Company_095,Finance,39.3492780470585,-74.63723553207588,13,2.9471148266872143,0,,2018,0,,5.977339235608884,394.38959305733647,20.170628289061177,21.300976592739538,74.98702703943452,131.27451429845945,0.33026908145759926,0
95,Company_095,Finance,39.3492780470585,-74.63723553207588,13,2.9471148266872143,0,,2019,0,,6.019431558146367,411.3447037100991,20.432221191181878,23.46792628433381,88.16313137063503,114.8351194122292,0.042092322537483184,0
96,Company_096,Retail,44.03237714962807,-118.01171256103433,12,6.916515232847764,1,2015.0,2010,0,-5.0,6.625505075770708,754.0849864423411,1111.5216796367326,36.15271836735761,144.49976026022463,201.72874000594345,,0
96,Company_096,Retail,44.03237714962807,-118.01171256103433,12,6.916515232847764,1,2015.0,2011,0,-4.0,6.658165053531734,779.1199812066833,864.2926583133494,37.79312659951526,167.10550474800814,232.8907445523718,0.032659977761025694,0
96,Company_096,Retail,44.03237714962807,-118.01171256103433,12,6.916515232847764,1,2015.0,2012,0,-3.0,6.5648097815757245,709.6768897372683,1164.2125847612183,34.08352306516905,,206.02088058396586,-0.09335527195600957,0
96,Company_096,Retail,44.03237714962807,-118.01171256103433,12,6.916515232847764,1,2015.0,2013,0,-2.0,6.676769314358086,793.7506065452349,1197.5851823329228,39.67031330767251,156.8007162531852,230.44214251241698,0.11195953278236193,0
96,Company_096,Retail,44.03237714962807,-118.01171256103433,12,6.916515232847764,1,2015.0,2014,0,-1.0,6.719858305517447,828.7000809328766,947.3815145176576,41.64947838921876,161.38663270635524,231.76562797291993,0.04308899115936082,1
96,Company_096,Retail,44.03237714962807,-118.01171256103433,12,6.916515232847764,1,2015.0,2015,1,0.0,6.796576473301511,894.7787431023116,1164.529804289806,47.59864901761475,205.610477042058,306.742435951474,0.0767181677840636,1
96,Company_096,Retail,44.03237714962807,-118.01171256103433,12,6.916515232847764,1,2015.0,2016,1,1.0,7.016840536316701,1115.257430164112,1014.6198127648241,57.75804594204356,248.8615461366926,339.4027880334221,0.22026406301518975,1
96,Company_096,Retail,44.03237714962807,-118.01171256103433,12,6.916515232847764,1,2015.0,2017,1,2.0,7.307315812234651,1491.1692343312923,1197.722793620626,84.87983648988124,340.3091741777978,436.81254695123096,0.2904752759179505,0
96,Company_096,Retail,44.03237714962807,-118.01171256103433,12,6.916515232847764,1,2015.0,2018,1,3.0,7.092481119320285,1202.8886113819499,1325.1629916664979,68.57795409620144,254.70115432541925,393.12499593428186,-0.21483469291436652,0
96,Company_096,Retail,44.03237714962807,-118.01171256103433,12,6.916515232847764,1,2015.0,2019,1,4.0,7.351954857840043,1559.2416462372971,1233.6680386040794,93.38780726361213,341.03010160238813,509.8426719672618,0.2594737385197581,0
97,Company_097,Technology,30.543661572726887,-122.53652612389902,7,6.768945776095739,1,2015.0,2010,0,-5.0,6.5670817462215245,711.2910835419721,992.6099516933945,104.79146001550214,150.9493065876902,236.96264535579928,,0
97,Company_097,Technology,30.543661572726887,-122.53652612389902,7,6.768945776095739,1,2015.0,2011,0,-4.0,6.570015059579127,713.3805862633609,753.2745970916128,101.16427065296021,140.2166233809309,204.76889396631483,0.002933313357602607,0
97,Company_097,Technology,30.543661572726887,-122.53652612389902,7,6.768945776095739,1,2015.0,2012,0,-3.0,6.661233850279047,781.5146145129371,838.3742043286176,120.08550264486095,159.52332967040667,206.59835689330293,0.09121879069992023,0
97,Company_097,Technology,30.543661572726887,-122.53652612389902,7,6.768945776095739,1,2015.0,2013,0,-2.0,7.014384545740907,1112.5217292290233,804.4862558803566,173.54199448267158,222.65554446781658,329.1389573889868,0.35315069546185995,0
97,Company_097,Technology,30.543661572726887,-122.53652612389902,7,6.768945776095739,1,2015.0,2014,0,-1.0,7.01900456653597,1117.673494220192,863.8924874357764,182.22794850922477,224.06656517349617,304.47609409755984,0.004620020795062629,1
97,Company_097,Technology,30.543661572726887,-122.53652612389902,7,6.768945776095739,1,2015.0,2015,1,0.0,7.008741826168312,1106.2617593298285,1270.7650501080293,174.2541725113694,248.58921490718993,388.497486073194,-0.010262740367657841,1
97,Company_097,Technology,30.543661572726887,-122.53652612389902,7,6.768945776095739,1,2015.0,2016,1,1.0,7.3316532596235575,1527.9057098721128,936.4225644648241,249.12773285539305,352.50514695352587,463.00983971400046,0.3229114334552454,1
97,Company_097,Technology,30.543661572726887,-122.53652612389902,7,6.768945776095739,1,2015.0,2017,1,2.0,7.5740647119178215,1947.0383690223848,1324.111210508178,343.7855719923805,443.1101296850198,565.2102038846147,0.24241145229426397,0
97,Company_097,Technology,30.543661572726887,-122.53652612389902,7,6.768945776095739,1,2015.0,2018,1,3.0,7.611833386748014,2021.981776135006,1151.772357687047,356.14392003780864,463.6562632245352,638.2386410786544,0.03776867483019242,0
97,Company_097,Technology,30.543661572726887,-122.53652612389902,7,6.768945776095739,1,2015.0,2019,1,4.0,7.880417330894662,2644.976159670426,1152.8015536052417,433.6393057096903,556.4372060457158,888.4528960582842,0.26858394414664843,0
98,Company_098,Retail,37.01277722115164,-79.60130230171883,21,5.249132198762227,0,,2010,0,,6.14308673867698,465.48819598197815,199.177864537493,21.888703117746456,87.37539366970263,129.2246086765935,,0
98,Company_098,Retail,37.01277722115164,-79.60130230171883,21,5.249132198762227,0,,2011,0,,6.187244978326607,486.50392933068423,199.49609872415846,23.322024703874543,94.12419697892966,159.92453678119796,0.04415823964962673,0
98,Company_098,Retail,37.01277722115164,-79.60130230171883,21,5.249132198762227,0,,2012,0,,6.0761065614379985,435.33095653724496,186.6248269388255,23.355145446329058,88.96647944278037,130.6405047218537,-0.11113841688860848,0
98,Company_098,Retail,37.01277722115164,-79.60130230171883,21,5.249132198762227,0,,2013,0,,6.490926535307912,659.1337911101537,189.24132514924872,32.267525377242265,130.04522940961456,207.1166574894786,0.4148199738699132,0
98,Company_098,Retail,37.01277722115164,-79.60130230171883,21,5.249132198762227,0,,2014,0,,6.250530818393512,518.287868396428,176.86854144113533,26.136309780400254,103.27980392603861,152.14052349741536,-0.24039571691439932,0
98,Company_098,Retail,37.01277722115164,-79.60130230171883,21,5.249132198762227,0,,2015,0,,6.28564919172607,536.8126718871895,217.5377067544494,26.281137576014135,112.0000515979742,180.78099812127152,0.03511837333255752,0
98,Company_098,Retail,37.01277722115164,-79.60130230171883,21,5.249132198762227,0,,2016,0,,6.60432562957234,738.2818258670734,208.9944778492032,37.75890327665975,148.0725007391518,243.58697419920256,0.3186764378462703,0
98,Company_098,Retail,37.01277722115164,-79.60130230171883,21,5.249132198762227,0,,2017,0,,6.495919547161163,662.4330837914541,218.22690193654927,31.388059133631312,131.1082855106379,190.97294201687978,-0.108406082411177,0
98,Company_098,Retail,37.01277722115164,-79.60130230171883,21,5.249132198762227,0,,2018,0,,6.337242527047529,565.2355387665011,167.96100587382207,28.041175393968516,119.1348415332826,163.5301608822746,-0.15867702011363427,0
98,Company_098,Retail,37.01277722115164,-79.60130230171883,21,5.249132198762227,0,,2019,0,,6.720754914173031,829.4434337968311,230.3220660642259,41.64997024793541,166.52690217843798,205.3376439594433,0.38351238712550195,0
99,Company_099,Technology,40.478090347768955,-120.24434966303977,43,6.587636730274381,1,2016.0,2010,0,-6.0,6.338898898967688,566.1725548505246,794.2187539289891,81.29299277052081,112.83115085633804,163.0791338106334,,0
99,Company_099,Technology,40.478090347768955,-120.24434966303977,43,6.587636730274381,1,2016.0,2011,0,-5.0,6.4561963395319415,636.6349023505484,773.3879892542288,101.39332976951015,132.96203635762961,208.74149842644476,0.11729744056425329,0
99,Company_099,Technology,40.478090347768955,-120.24434966303977,43,6.587636730274381,1,2016.0,2012,0,-4.0,6.70570024131192,817.0499581785834,726.4473961596374,,155.48587690656245,220.72705616283775,0.2495039017799785,0
99,Company_099,Technology,40.478090347768955,-120.24434966303977,43,6.587636730274381,1,2016.0,2013,0,-3.0,6.8168395847990775,913.0946868479788,716.3710531577652,143.42935512778735,180.72194078052053,231.50073385403795,0.11113934348715748,0
99,Company_099,Technology,40.478090347768955,-120.24434966303977,43,6.587636730274381,1,2016.0,2014,0,-2.0,6.986618731127893,1082.0565594808445,715.9952580578982,159.21885099569346,217.12525908282927,368.75091316232397,0.16977914632881586,0
99,Company_099,Technology,40.478090347768955,-120.24434966303977,43,6.587636730274381,1,2016.0,2015,0,-1.0,6.920600982540264,1012.9285640282939,599.9148219457383,152.3418714257571,213.02787999096964,270.00987617852763,-0.06601774858762965,1
99,Company_099,Technology,40.478090347768955,-120.24434966303977,43,6.587636730274381,1,2016.0,2016,1,0.0,7.130746811814393,1249.8099913403375,899.7051617608563,213.47248161256374,269.9975612119648,386.1617430662844,0.21014582927412917,1
99,Company_099,Technology,40.478090347768955,-120.24434966303977,43,6.587636730274381,1,2016.0,2017,1,1.0,7.383140839463132,1608.6343037497647,865.6392117399272,281.7938205400224,321.71409847149044,464.67037873541716,0.2523940276487391,1
99,Company_099,Technology,40.478090347768955,-120.24434966303977,43,6.587636730274381,1,2016.0,2018,1,2.0,7.67268889367316,2148.8517177348836,984.3839881692704,373.95245529125253,427.6641394867392,666.1547907532637,0.2895480542100284,0
99,Company_099,Technology,40.478090347768955,-120.24434966303977,43,6.587636730274381,1,2016.0,2019,1,3.0,7.671395670555809,2146.0745691411767,827.7044487233835,367.0386580397596,485.56434730910667,594.7812599506444,-0.001293223117351694,0
100,Company_100,Manufacturing,33.20630256788443,-78.56968219876923,42,4.794383268437221,0,,2010,0,,6.122242272442471,455.8857694053037,147.44269511438023,21.445416155363564,93.77760076623404,250.022715037234,,0
100,Company_100,Manufacturing,33.20630256788443,-78.56968219876923,42,4.794383268437221,0,,2011,0,,5.91366286481554,370.0591526235086,129.8039585703609,18.9986852169814,71.12706900782709,176.3674849888575,-0.2085794076269316,0
100,Company_100,Manufacturing,33.20630256788443,-78.56968219876923,42,4.794383268437221,0,,2012,0,,6.136297814347784,462.3387346670086,153.21804343267092,22.316922866293048,86.792971658052,266.4674734739752,0.22263494953224416,0
100,Company_100,Manufacturing,33.20630256788443,-78.56968219876923,42,4.794383268437221,0,,2013,0,,6.1267730318610365,457.9559643851537,125.91610949966193,21.35013882606223,94.6873737162192,245.9068355730938,-0.009524782486747263,0
100,Company_100,Manufacturing,33.20630256788443,-78.56968219876923,42,4.794383268437221,0,,2014,0,,6.18036323491934,483.1674277638358,135.54300790051886,22.452401358086174,105.0565007158543,273.8018539053322,0.05359020305830331,0
100,Company_100,Manufacturing,33.20630256788443,-78.56968219876923,42,4.794383268437221,0,,2015,0,,6.2998023735964415,544.4642989716048,129.05367853203072,26.623045124028256,107.48532231071378,334.7393977152126,0.11943913867710165,0
100,Company_100,Manufacturing,33.20630256788443,-78.56968219876923,42,4.794383268437221,0,,2016,0,,6.414244854342725,610.4795857048156,146.26546702122565,30.36076576355101,115.92448423520962,420.64611837679513,0.11444248074628316,0
100,Company_100,Manufacturing,33.20630256788443,-78.56968219876923,42,4.794383268437221,0,,2017,0,,6.383962266552729,592.2697954068823,136.3865287375925,30.283600550996415,112.6628748635102,361.6802703736273,-0.03028258778999593,0
100,Company_100,Manufacturing,33.20630256788443,-78.56968219876923,42,4.794383268437221,0,,2018,0,,6.249654610400658,517.8339393207232,141.23752665632884,28.374762321465813,113.97378644279763,328.7747241108359,-0.13430765615207108,0
100,Company_100,Manufacturing,33.20630256788443,-78.56968219876923,42,4.794383268437221,0,,2019,0,,6.257381618089739,521.8507451103185,144.2199469750839,,104.04718238468027,278.75661451169884,0.007727007689081411,0
101,Company_101,Manufacturing,40.6837914371402,-80.32595354959366,46,2.444926340967268,0,,2010,0,,4.969725584295249,143.98736955352146,9.03786283275508,7.0623805484685755,28.474034522908845,84.74401402721948,,0
101,Company_101,Manufacturing,40.6837914371402,-80.32595354959366,46,2.444926340967268,0,,2011,0,,5.296772049538899,199.69117527567838,13.523491000071893,9.011776543213326,39.23520093585148,116.30518628303683,0.32704646524365,0
101,Company_101,Manufacturing,40.6837914371402,-80.32595354959366,46,2.444926340967268,0,,2012,0,,5.163878489589696,174.84126227847338,11.259170847745901,9.317375512737383,34.65816916225437,93.01255133608936,-0.1328935599492027,0
101,Company_101,Manufacturing,40.6837914371402,-80.32595354959366,46,2.444926340967268,0,,2013,0,,5.2510726188495385,190.77078309378322,12.505925463478698,9.495970951443427,38.09954742627833,112.996030489492,0.08719412925984216,0
101,Company_101,Manufacturing,40.6837914371402,-80.32595354959366,46,2.444926340967268,0,,2014,0,,5.655016081924819,285.721077634455,10.197010254010017,14.401860637370456,58.12400858389625,154.3364743897134,0.4039434630752803,0
101,Company_101,Manufacturing,40.6837914371402,-80.32595354959366,46,2.444926340967268,0,,2015,0,,5.403250800499941,222.12733544010842,15.046965751280124,11.951647014144669,41.80585254865378,151.31818827757098,-0.25176528142487786,0
101,Company_101,Manufacturing,40.6837914371402,-80.32595354959366,46,2.444926340967268,0,,2016,0,,5.315157074152501,203.39645894626167,13.533100297245031,10.752502397009287,38.91204283754254,114.05067220150917,-0.08809372634743973,0
101,Company_101,Manufacturing,40.6837914371402,-80.32595354959366,46,2.444926340967268,0,,2017,0,,5.652541510776064,285.01491458485344,13.171947610548791,12.636239692892952,60.48186606167083,168.40152086715,0.3373844366235632,0
101,Company_101,Manufacturing,40.6837914371402,-80.32595354959366,46,2.444926340967268,0,,2018,0,,5.67441888841853,291.31900050284196,13.1309866513085,15.182439957986462,52.83811155449077,186.13844778369995,0.021877377642465667,0
101,Company_101,Manufacturing,40.6837914371402,-80.32595354959366,46,2.444926340967268,0,,2019,0,,5.652403549777083,284.97559635476625,12.572442626652075,13.773545984495547,53.497292658195015,177.1062889245058,-0.022015338641447002,0
102,Company_102,Manufacturing,41.722261505516904,-83.03099569836937,17,5.604678990628366,0,,2010,0,,6.058548833635276,427.75424367018735,321.96519384715623,21.523824761451028,83.17809507239332,253.8912331527506,,0
102,Company_102,Manufacturing,41.722261505516904,-83.03099569836937,17,5.604678990628366,0,,2011,0,,6.1618960287410625,474.32655957883105,230.9209055250407,21.552622931372312,84.66239936458828,260.8039921966512,0.10334719510578605,0
102,Company_102,Manufacturing,41.722261505516904,-83.03099569836937,17,5.604678990628366,0,,2012,0,,6.202091263652388,493.78058749444534,304.43757785836146,24.777336858188402,104.60082813536245,272.7595361183348,0.040195234911325706,0
102,Company_102,Manufacturing,41.722261505516904,-83.03099569836937,17,5.604678990628366,0,,2013,0,,6.315375607116617,553.0097359793416,359.73496182424094,29.5208146676003,109.87351430763769,366.29030882275055,0.11328434346422878,0
102,Company_102,Manufacturing,41.722261505516904,-83.03099569836937,17,5.604678990628366,0,,2014,0,,6.31953993344335,555.3174506854155,238.52151100779915,30.267983779055168,101.74682864291313,322.5420461347431,0.0041643263267330255,0
102,Company_102,Manufacturing,41.722261505516904,-83.03099569836937,17,5.604678990628366,0,,2015,0,,6.371048739840982,584.6706749077374,391.21726751453355,27.224947823984134,117.48698147101625,341.2277968610401,0.051508806397632334,0
102,Company_102,Manufacturing,41.722261505516904,-83.03099569836937,17,5.604678990628366,0,,2016,0,,6.599829766248259,734.9700618807739,294.2888251192195,34.1608392884429,153.74226455081086,422.7689686313617,0.22878102640727693,0
102,Company_102,Manufacturing,41.722261505516904,-83.03099569836937,17,5.604678990628366,0,,2017,0,,6.514672363425284,674.9727795219787,330.40598229496794,34.04417246635788,140.68363285558502,390.6608606039662,-0.08515740282297557,0
102,Company_102,Manufacturing,41.722261505516904,-83.03099569836937,17,5.604678990628366,0,,2018,0,,6.486443747009868,656.1856467550355,351.1223858484167,32.35716550716337,109.65912895273753,397.5198388087916,-0.028228616415415964,0
102,Company_102,Manufacturing,41.722261505516904,-83.03099569836937,17,5.604678990628366,0,,2019,0,,6.59170856608048,729.0253944806522,369.24966693046,37.315368429465344,138.48932839160972,446.5373013594496,0.10526481907061225,0
103,Company_103,Technology,33.86139910094014,-120.17078896881183,27,5.549897369145272,1,2015.0,2010,0,-5.0,6.096752971744531,444.41240514543,196.8672676397197,69.28388955871405,91.07193843077323,136.16680767796524,,0
103,Company_103,Technology,33.86139910094014,-120.17078896881183,27,5.549897369145272,1,2015.0,2011,0,-4.0,5.9456585403366375,382.0909007345395,370.1802549186928,56.023214790312274,73.11010440250975,109.52676721826732,-0.15109443140789303,0
103,Company_103,Technology,33.86139910094014,-120.17078896881183,27,5.549897369145272,1,2015.0,2012,0,-3.0,6.34330749264374,568.6740896690953,338.4968045121355,83.43047527519164,107.26292168783066,168.61394792605904,0.39764895230710273,0
103,Company_103,Technology,33.86139910094014,-120.17078896881183,27,5.549897369145272,1,2015.0,2013,0,-2.0,6.656568241986774,777.8768662001222,258.85645130173015,118.76860594501562,157.45047310252463,243.29159398653002,0.3132607493430335,0
103,Company_103,Technology,33.86139910094014,-120.17078896881183,27,5.549897369145272,1,2015.0,2014,0,-1.0,6.5464614098317,696.7742079330047,233.97329279172382,97.45691552004355,153.78711969153883,231.361851284408,-0.11010683215507377,1
103,Company_103,Technology,33.86139910094014,-120.17078896881183,27,5.549897369145272,1,2015.0,2015,1,0.0,6.5788492386089965,719.7106373131528,281.4695426195318,116.39784274646041,149.95841890526455,236.28097719189358,0.03238782877729651,1
103,Company_103,Technology,33.86139910094014,-120.17078896881183,27,5.549897369145272,1,2015.0,2016,1,1.0,6.880996795308202,973.5963525457561,337.6934380467088,165.26920659562222,218.0827821412073,308.00334351372067,0.30214755669920557,1
103,Company_103,Technology,33.86139910094014,-120.17078896881183,27,5.549897369145272,1,2015.0,2017,1,2.0,7.047931267144159,1150.4762512429998,368.619798135063,189.94351199257596,248.2688780879984,371.7889077337615,0.16693447183595733,0
103,Company_103,Technology,33.86139910094014,-120.17078896881183,27,5.549897369145272,1,2015.0,2018,1,3.0,7.3754289418446515,1596.276393410477,332.481222748335,271.9398036182597,355.4451746099588,558.6059045306712,0.32749767470049207,0
103,Company_103,Technology,33.86139910094014,-120.17078896881183,27,5.549897369145272,1,2015.0,2019,1,4.0,7.281174845976636,1452.6937143227706,384.4810295535185,250.92517067436103,322.94312567849585,449.59324741099334,-0.09425409586801514,0
104,Company_104,Technology,35.62024042734529,-120.5052639367764,7,4.5639615379534355,1,2015.0,2010,0,-5.0,5.780637218845266,323.96556161953123,91.88501088926256,49.61504340742016,70.09689026557885,91.25790454258184,,0
104,Company_104,Technology,35.62024042734529,-120.5052639367764,7,4.5639615379534355,1,2015.0,2011,0,-4.0,6.090436016910824,441.61392031160625,76.6858091961259,68.69496625331242,85.1246862606562,118.93249418708902,0.3097987980655583,0
104,Company_104,Technology,35.62024042734529,-120.5052639367764,7,4.5639615379534355,1,2015.0,2012,0,-3.0,5.962603602098875,388.6206216665823,136.526828182557,56.86557661179167,79.27057493726392,120.71012253312205,-0.12783241481194896,0
104,Company_104,Technology,35.62024042734529,-120.5052639367764,7,4.5639615379534355,1,2015.0,2013,0,-2.0,6.053651752004141,425.66461693323896,93.6936585459424,59.89417490927816,86.66807398747561,122.55162125007266,0.09104814990526577,0
104,Company_104,Technology,35.62024042734529,-120.5052639367764,7,4.5639615379534355,1,2015.0,2014,0,-1.0,6.230549111166659,508.0343742657239,127.63332295872054,70.3043821473478,105.01094641820323,152.9829785256065,0.1768973591625178,1
104,Company_104,Technology,35.62024042734529,-120.5052639367764,7,4.5639615379534355,1,2015.0,2015,1,0.0,6.5571682068539685,704.2745083950997,108.08390873529952,118.58211536845134,143.2200553603247,237.8573166243064,0.3266190956873096,1
104,Company_104,Technology,35.62024042734529,-120.5052639367764,7,4.5639615379534355,1,2015.0,2016,1,1.0,6.558302434997543,705.0737695498858,124.97842092850773,122.10359438620496,150.77595461119498,217.65825023574817,0.001134228143574667,1
104,Company_104,Technology,35.62024042734529,-120.5052639367764,7,4.5639615379534355,1,2015.0,2017,1,2.0,6.778648357196124,878.879989103482,109.99372345917715,143.78273313961952,191.9198820844237,268.16608147147997,0.22034592219858062,0
104,Company_104,Technology,35.62024042734529,-120.5052639367764,7,4.5639615379534355,1,2015.0,2018,1,3.0,6.880866319525991,973.469330086957,126.38712525819611,160.99070890710954,207.48797696458607,281.0752638156262,0.10221796232986691,0
104,Company_104,Technology,35.62024042734529,-120.5052639367764,7,4.5639615379534355,1,2015.0,2019,1,4.0,6.9515329542446676,1044.750055284664,112.06337860558408,165.83569104647697,233.0135265938371,290.8559426532568,0.07066663471867685,0
105,Company_105,Manufacturing,42.380240199481925,-81.23520012230549,23,4.245143771501378,1,2015.0,2010,0,-5.0,5.745773238113594,312.8654538167888,76.18845241578575,16.38916196943298,63.39357289163773,205.6936266944088,,0
105,Company_105,Manufacturing,42.380240199481925,-81.23520012230549,23,4.245143771501378,1,2015.0,2011,0,-4.0,5.939109646407255,379.5968036567518,64.72985247809937,20.25479042525395,77.3538033903185,203.62688468905912,0.1933364082936606,0
105,Company_105,Manufacturing,42.380240199481925,-81.23520012230549,23,4.245143771501378,1,2015.0,2012,0,-3.0,5.93694530911742,378.77611658168115,65.98200952682734,19.357778709026032,78.85779497661039,216.4189634339151,-0.0021643372898347835,0
105,Company_105,Manufacturing,42.380240199481925,-81.23520012230549,23,4.245143771501378,1,2015.0,2013,0,-2.0,5.722448110502277,305.65227833200964,80.41281614930958,15.009330990377514,64.32104108327462,158.79709321256246,-0.2144971986151436,0
105,Company_105,Manufacturing,42.380240199481925,-81.23520012230549,23,4.245143771501378,1,2015.0,2014,0,-1.0,6.059435940623628,428.1338758113105,70.64073693516549,22.12725215820588,91.44022133809139,264.4836565294669,0.3369878301213509,1
105,Company_105,Manufacturing,42.380240199481925,-81.23520012230549,23,4.245143771501378,1,2015.0,2015,1,0.0,6.211813106303781,498.60445511776544,95.4797234157453,28.974220988090696,112.52812194240374,316.428721436107,0.15237716568015358,1
105,Company_105,Manufacturing,42.380240199481925,-81.23520012230549,23,4.245143771501378,1,2015.0,2016,1,1.0,6.0551769829532045,426.31434915079257,84.52288552810063,24.24696154755102,93.38025217084801,281.77119952254725,-0.15663612335057664,1
105,Company_105,Manufacturing,42.380240199481925,-81.23520012230549,23,4.245143771501378,1,2015.0,2017,1,2.0,6.326658432326132,559.2845805904151,76.8537428748611,31.433957096675233,111.03928552208721,392.7880362895749,0.27148144937292784,0
105,Company_105,Manufacturing,42.380240199481925,-81.23520012230549,23,4.245143771501378,1,2015.0,2018,1,3.0,5.9543037542459905,385.40847822486296,104.15364255981267,21.059674772616695,85.0741978969591,214.23379337935734,-0.3723546780801419,0
105,Company_105,Manufacturing,42.380240199481925,-81.23520012230549,23,4.245143771501378,1,2015.0,2019,1,4.0,6.3795991552229365,589.691285605447,103.4861638128065,32.730091545911144,143.55636302084292,333.45615846573577,0.42529540097694607,0
106,Company_106,Manufacturing,47.22656396503805,-82.74578715431922,9,4.26703987191788,1,2018.0,2010,0,-8.0,5.65935263748581,286.96281344475307,73.55913425537577,15.13604369176733,57.833329739163396,170.52529480953626,,0
106,Company_106,Manufacturing,47.22656396503805,-82.74578715431922,9,4.26703987191788,1,2018.0,2011,0,-7.0,5.808380276501305,333.07919232650755,77.49279691935908,17.150674049296075,65.62671504845365,214.70581005589804,0.14902763901549498,0
106,Company_106,Manufacturing,47.22656396503805,-82.74578715431922,9,4.26703987191788,1,2018.0,2012,0,-6.0,5.97303485248794,392.6956374822233,76.22888486817239,19.21603839260463,81.14823027238246,233.19782823845793,0.1646545759866349,0
106,Company_106,Manufacturing,47.22656396503805,-82.74578715431922,9,4.26703987191788,1,2018.0,2013,0,-5.0,5.811475761437637,334.11183138371854,79.43651182845514,17.14573952691233,67.90801782330293,182.53146330292273,-0.16155909105030286,0
106,Company_106,Manufacturing,47.22656396503805,-82.74578715431922,9,4.26703987191788,1,2018.0,2014,0,-4.0,5.891150926683286,361.82147481395145,74.99550373577698,17.22507980965563,69.66748499666555,206.49032999200276,0.0796751652456491,0
106,Company_106,Manufacturing,47.22656396503805,-82.74578715431922,9,4.26703987191788,1,2018.0,2015,0,-3.0,6.078700633744051,436.4617024998731,87.44114286707715,22.590727534051858,84.20220093463647,254.37542081937116,0.18754970706076435,0
106,Company_106,Manufacturing,47.22656396503805,-82.74578715431922,9,4.26703987191788,1,2018.0,2016,0,-2.0,6.16508658368701,475.8423413361385,60.51932105908861,21.83994173166293,99.35813556299534,240.44303239884076,0.08638594994295978,0
106,Company_106,Manufacturing,47.22656396503805,-82.74578715431922,9,4.26703987191788,1,2018.0,2017,0,-1.0,6.290992284001921,539.6885878281007,81.70404521107619,27.13636686775382,110.14204579523282,293.8485933514192,0.12590570031491044,1
106,Company_106,Manufacturing,47.22656396503805,-82.74578715431922,9,4.26703987191788,1,2018.0,2018,1,0.0,6.565864090630651,710.4255030737555,75.11286121915136,39.408858094536505,153.81343273723508,482.69444572162354,0.2748718066287301,1
106,Company_106,Manufacturing,47.22656396503805,-82.74578715431922,9,4.26703987191788,1,2018.0,2019,1,1.0,6.0298412962781605,415.64905909460197,85.6419105521982,25.382375629149877,93.5261244271999,264.76381659393445,-0.5360227943524905,1
107,Company_107,Manufacturing,39.23175347326409,-88.98938946294425,18,3.1722655380701217,1,2017.0,2010,0,-7.0,5.686527527846242,294.8679201711574,23.790659556408066,15.853476565017374,67.33919552556416,175.25429440038758,,0
107,Company_107,Manufacturing,39.23175347326409,-88.98938946294425,18,3.1722655380701217,1,2017.0,2011,0,-6.0,5.687126551220669,295.04460586185456,26.89002680340105,14.166354873735038,64.74022062861363,157.06930259386223,0.0005990233744270768,0
107,Company_107,Manufacturing,39.23175347326409,-88.98938946294425,18,3.1722655380701217,1,2017.0,2012,0,-5.0,5.5575501215613565,259.18708103793705,23.715210702693696,12.288962969546377,53.50574739348486,142.65171582149765,-0.1295764296593127,0
107,Company_107,Manufacturing,39.23175347326409,-88.98938946294425,18,3.1722655380701217,1,2017.0,2013,0,-4.0,5.494103866612588,243.2534409285165,26.332875608531555,11.937165590705812,49.48825403443429,153.0226586070763,-0.06344625494876865,0
107,Company_107,Manufacturing,39.23175347326409,-88.98938946294425,18,3.1722655380701217,1,2017.0,2014,0,-3.0,5.800150866149037,330.3493946913772,23.123441757225425,16.985058714440893,64.47901134000176,226.8608117718423,0.3060469995364494,0
107,Company_107,Manufacturing,39.23175347326409,-88.98938946294425,18,3.1722655380701217,1,2017.0,2015,0,-2.0,5.871060778128322,354.6249592178813,24.199333407876853,18.388608200440856,72.39239557438411,206.9654727388743,0.07090991197928442,0
107,Company_107,Manufacturing,39.23175347326409,-88.98938946294425,18,3.1722655380701217,1,2017.0,2016,0,-1.0,5.711891439317527,302.4425794090877,30.191617115048057,14.453815379086961,66.6032621765931,181.33055246047016,-0.15916933881079487,1
107,Company_107,Manufacturing,39.23175347326409,-88.98938946294425,18,3.1722655380701217,1,2017.0,2017,1,0.0,6.302327280528426,545.8407576380494,28.610389124014816,32.40356789299181,121.62914590883597,346.6211088307149,0.5904358412108994,1
107,Company_107,Manufacturing,39.23175347326409,-88.98938946294425,18,3.1722655380701217,1,2017.0,2018,1,1.0,5.761722179887153,317.8953307096803,29.45563553328071,17.356193855531988,67.44302906586489,202.41660087007082,-0.5406051006412733,1
107,Company_107,Manufacturing,39.23175347326409,-88.98938946294425,18,3.1722655380701217,1,2017.0,2019,1,2.0,5.819503853683159,336.8049076546431,32.52636403749132,,71.72301365967785,186.25891415689517,0.05778167379600596,0
